molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Train_Molecule_1297,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,"[0, 8, 9, 10, 14, 17]","[493875135250432.0, 120428978765824.0, 3589533950017536.0, 1260492370739200.0, 3407324794322944.0, 1619382253912064.0]","[0, 7, 18, 22]","[2.0, 2.84, 4.96, 5.65]"
Train_Molecule_846,NCCc1cccnc1,[],[],"[7, 0]","[4.64, 9.44]"
Train_Molecule_1018,OC(=O)CCc1cccnc1,[],[],"[9, 0]","[3.82, 5.86]"
Train_Molecule_634,s1ccc(c1)c2cccnc2,[],[],[9],[4.81]
Train_Molecule_1041,OC(=O)CNC(S)=S,[],[],"[0, 6]","[3.75, 6.67]"
Train_Molecule_376,COC(=O)CCC(N)C(=O)OC,[],[],[7],[7.03]
Train_Molecule_976,Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,[],[],"[8, 0]","[1.6, 4.29]"
Train_Molecule_453,COc1cccc(c1)C(O)=O,[],[],[9],[3.96]
Train_Molecule_551,Cn1cnc2c(N)ncnc12,[],[],[6],[4.1]
Train_Molecule_314,OC(=O)C[Se]c1ccccc1[N+]([O-])=O,[],[],[0],[3.31]
Train_Molecule_439,Nc1ccccc1[S](O)(=O)=O,[],[],[8],[2.42]
Train_Molecule_442,CSCCCN,[],[],[5],[10.1]
Train_Molecule_1084,CN(CC(O)=O)C(=O)CNC(=O)CNC(=O)CN,"[2, 6, 7, 10, 16, 17]","[27219860652032.0, 60527950692352.0, 8905973301248.0, 27942507773952.0, 16345420791808.0, 16103759675392.0]","[4, 17]","[3.04, 7.92]"
Train_Molecule_319,OC(=O)CSc1cccc(c1)C(F)(F)F,[],[],[0],[3.19]
Train_Molecule_1296,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,[12],[1.9243145703194624e+16],"[0, 9, 15, 20]","[2.32, 3.32, 4.26, 6.94]"
Train_Molecule_909,N[C@H](CO)Cc1ccc(O)cc1,[],[],"[9, 0]","[8.94, 9.98]"
Train_Molecule_5,Cn1c(C)nc2c(N)ncnc12,[],[],[7],[4.51]
Train_Molecule_100,Oc1ccc(Br)cc1,[],[],[0],[9.15]
Train_Molecule_424,COc1ccc(S)cc1,[],[],[6],[6.78]
Train_Molecule_977,Nc1ccc(cc1N)C(O)=O,[],[],"[0, 7]","[3.69, 4.75]"
Train_Molecule_630,c1cnc2ccc3ncccc3c2c1,[],[],[2],[4.0]
Train_Molecule_1150,Cc1ccc(C(O)=O)c(c1)C(O)=O,[],[],"[6, 11]","[3.05, 5.47]"
Train_Molecule_716,NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,"[4, 5, 6, 7, 10, 17, 29, 33, 38]","[2.094153839816878e+34, 2.2915976008546524e+34, 8.37929129045643e+34, 1.8032718501418899e+34, 3.8244159478498417e+34, 4.981864383016863e+33, 3.957288261262475e+34, 9.948991089866034e+33, 2.0986062459106726e+33]","[37, 0]","[3.11, 8.17]"
Train_Molecule_423,COc1ccc(OCC(O)=O)cc1,[],[],[9],[3.21]
Train_Molecule_1004,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,"[17, 19]","[1.12160655015936e+16, 5.620695710249779e+16]","[19, 16]","[2.98, 7.38]"
Train_Molecule_1046,OCC1=CC(=O)C(=C(CN2CCCCC2)O1)O,[14],[83077963776.0],"[16, 9]","[6.42, 9.24]"
Train_Molecule_620,[nH]1ccnc1c2ccccn2,[],[],[10],[5.47]
Train_Molecule_1092,OC(=O)CSCCCCCSCC(O)=O,[],[],"[0, 13]","[3.4, 4.1]"
Train_Molecule_771,NCCCC(O)=O,[3],[5182.2607421875],"[5, 0]","[4.13, 10.52]"
Train_Molecule_227,CCCC[Se]CC(O)=O,[],[],[7],[3.82]
Train_Molecule_570,Cc1cc(C)c(c(C)n1)[N+]([O-])=O,[],[],[8],[3.47]
Train_Molecule_650,Cc1ccc(O)cn1,[],[],"[7, 5]","[5.44, 8.96]"
Train_Molecule_788,O[C@@H]([C@H](O)C(O)=O)C(O)=O,[],[],"[5, 8]","[2.85, 3.93]"
Train_Molecule_552,Cn1cnc2cnc(N)nc12,[],[],[8],[4.11]
Train_Molecule_66,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,[],[],[0],[3.72]
Train_Molecule_843,C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[10, 17, 18, 20]","[354419426197504.0, 101074228740096.0, 174404579360768.0, 36931324870656.0]","[19, 2]","[3.31, 7.83]"
Train_Molecule_67,Oc1c2ccccc2ccc1[N+]([O-])=O,"[2, 4, 10, 13]","[69217017856.0, 76160565248.0, 182349594624.0, 52473495552.0]",[0],[5.73]
Train_Molecule_1218,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[3, 4, 8, 11, 20, 21]","[1.0220360012136448e+16, 1194742192799744.0, 2.7143875483140096e+16, 7723370179198976.0, 2802974308958208.0, 1.1960199724138496e+16]","[9, 22, 2]","[3.22, 3.85, 7.96]"
Train_Molecule_211,CCCc1ccccc1O,[],[],[9],[10.5]
Train_Molecule_12,Cc1ccnc(N)n1,[],[],[6],[3.89]
Train_Molecule_629,c1ccncc1,[],[],[3],[5.31]
Train_Molecule_796,O[P](O)(=O)c1ccccc1,[],[],"[0, 2]","[1.73, 6.92]"
Train_Molecule_299,CCc1cccnc1,[],[],[6],[5.78]
Train_Molecule_572,Cc1cc(C)nc(C)c1,[],[],[5],[7.22]
Train_Molecule_528,NC(=O)c1ccccc1O,[],[],[9],[8.89]
Train_Molecule_937,CCC(N)C(O)=O,[],[],"[5, 3]","[2.47, 9.95]"
Train_Molecule_1203,OC(=O)CC(CC(O)=O)CC(O)=O,[10],[261645344.0],"[0, 7, 11]","[3.3, 4.1, 4.81]"
Train_Molecule_823,CC(C)C[C@H](NC(=O)[C@H](C)N)C(O)=O,[],[],"[12, 10]","[3.34, 8.03]"
Train_Molecule_817,NCCCSCCCN,[],[],"[0, 8]","[9.63, 10.37]"
Train_Molecule_832,O[P](O)(=O)CBr,[],[],"[0, 2]","[1.2, 6.24]"
Train_Molecule_1269,NCCCC(C(O)=O)C(O)=O,[],[],"[6, 9, 0]","[2.52, 4.86, 10.45]"
Train_Molecule_527,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCC(=O)N3,"[9, 14, 15, 19, 20, 21, 22, 24]","[5.061168021129658e+18, 6.337040764245115e+18, 4.66252743609575e+18, 1.5473561278110237e+19, 1.8282246139077984e+19, 4.613430943380668e+18, 2.0512809985184367e+19, 1.3928932159038423e+19]",[16],[9.82]
Train_Molecule_1204,OC(=O)CC(O)(CC(O)=O)C(O)=O,[],[],"[0, 8, 11]","[2.87, 4.25, 5.49]"
Train_Molecule_1106,CC[C@H](C)[C@H](N)C(=O)NO,[],[],"[5, 9]","[7.25, 9.15]"
Train_Molecule_1250,N[C@@H](C(O)CC(O)=O)C(O)=O,[],[],"[6, 9, 0]","[2.09, 4.08, 9.06]"
Train_Molecule_802,O[P](O)(=O)Oc1ccccc1,[],[],"[0, 2]","[0.9, 5.79]"
Train_Molecule_273,CCOc1ccc(N)cc1,[],[],[7],[5.25]
Train_Molecule_578,Cc1c[nH]cn1,[],[],[5],[7.63]
Train_Molecule_362,OC(=O)CI,[],[],[0],[3.09]
Train_Molecule_2,C1CCNCC1,[],[],[3],[11.12]
Train_Molecule_6,Cn1c(N)nc2cncnc12,[],[],[3],[4.62]
Train_Molecule_311,OC(=O)C[Se]c1cccc(c1)[N+]([O-])=O,[],[],[0],[3.44]
Train_Molecule_867,ONC(=O)c1ccccc1O,[],[],"[0, 10]","[7.37, 9.72]"
Train_Molecule_1319,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(O)=O,"[4, 6]","[2850312945664.0, 3590577979392.0]","[17, 0, 6, 15]","[2.74, 7.42, 9.81, 10.78]"
Train_Molecule_215,CCN(CC)C(=O)CCN,[],[],[9],[9.44]
Train_Molecule_1011,OC(C(O)C(O)C(O)=O)C(O)C(O)=O,"[3, 7, 8, 12]","[737797537792.0, 75323711488.0, 119608139776.0, 302311538688.0]","[7, 12]","[3.12, 3.75]"
Train_Molecule_27,C=CCCc1ccccn1,[],[],[9],[5.88]
Train_Molecule_925,OC[P](O)(O)=O,[5],[12778.0439453125],"[3, 4]","[1.7, 7.11]"
Train_Molecule_693,C[C@H](N)C(O)=O,[],[],"[4, 2]","[2.51, 9.93]"
Train_Molecule_1200,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,"[0, 5, 14, 16]","[1013874032640.0, 4701543727104.0, 21290706534400.0, 9153418362880.0]","[0, 15, 19]","[2.14, 3.55, 6.56]"
Train_Molecule_605,CC(=O)NCC(=O)NCC(O)=O,[],[],[10],[3.36]
Train_Molecule_881,Nc1cc(ccc1O)[S](O)(=O)=O,[],[],"[0, 7]","[4.12, 9.15]"
Train_Molecule_678,NC(C(O)C(O)C(O)CO)C(O)=O,[1],[37791354880.0],"[11, 0]","[2.2, 9.08]"
Train_Molecule_256,OC(=O)c1ccc(Br)cc1,[],[],[0],[4.0]
Train_Molecule_25,[O-][N+](=O)c1ccc(S)cc1,[],[],[7],[4.61]
Train_Molecule_336,OC(=O)COc1ccc(Br)cc1,[7],[23440264.0],[0],[3.13]
Train_Molecule_47,Sc1cccc2ccccc12,[],[],[0],[6.34]
Train_Molecule_106,Oc1c2ccccc2ccc1[S](O)(=O)=O,"[1, 2, 4, 5, 10]","[954946879488.0, 1189054251008.0, 550580715520.0, 307110477824.0, 1044971323392.0]",[0],[9.03]
Train_Molecule_993,OC(=O)C1(CCCCC1)C(O)=O,[],[],"[0, 10]","[3.3, 5.7]"
Train_Molecule_55,Oc1ccccc1F,[],[],[0],[8.6]
Train_Molecule_1197,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,[],[],"[0, 7, 4]","[1.1, 1.8, 7.9]"
Train_Molecule_213,CCCn1ccnc1,[],[],[3],[7.22]
Train_Molecule_120,OCc1cccnc1,[7],[315045.875],[6],[5.02]
Train_Molecule_936,CCC(CO)(CO)N(CC(O)=O)CC(O)=O,"[0, 1, 3, 12]","[157224075264.0, 79042273280.0, 609924546560.0, 280190517248.0]","[10, 7]","[3.01, 8.51]"
Train_Molecule_591,Cc1ccccc1OCC(O)=O,[],[],[10],[3.23]
Train_Molecule_72,CC(C)(C)c1ccncc1,[],[],[7],[6.1]
Train_Molecule_1114,OC(=O)Cc1ccncc1,[],[],"[7, 0]","[3.0, 5.79]"
Train_Molecule_1127,CCN1C=CC(=O)C(=C1C)O,[],[],"[2, 10]","[3.64, 9.81]"
Train_Molecule_45,CC(=O)c1ccncc1,[],[],[6],[3.6]
Train_Molecule_973,OC(=O)C#CC(O)=O,[],[],"[0, 6]","[0.7, 2.34]"
Train_Molecule_523,C[Si](C)(C)c1ccc(cc1)C(O)=O,[],[],[11],[4.2]
Train_Molecule_695,CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCC(O)=O,"[0, 1, 4, 9, 15, 22]","[6.616910453979218e+17, 1.7113183803775386e+18, 2.0862831815305462e+18, 8.216305422596833e+17, 2.489667609482494e+18, 4.202736137493545e+17]","[21, 3]","[3.46, 8.33]"
Train_Molecule_885,NCCSCCc1ccccn1,[],[],"[11, 0]","[5.12, 9.35]"
Train_Molecule_1164,C1CCNCCNCCNCCNCCNC1,[],[],"[3, 6, 9]","[7.85, 9.61, 10.38]"
Train_Molecule_533,NC(=O)CCc1ccncc1,[],[],[8],[5.58]
Train_Molecule_465,Nc1ccc(Br)cn1,[],[],[0],[4.91]
Train_Molecule_654,[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,[16],[1.0325907974442189e+17],"[19, 1]","[5.22, 9.33]"
Train_Molecule_1143,C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,[],[],"[11, 9]","[3.17, 9.03]"
Train_Molecule_624,c1ccc(cc1)c2cccnc2,[9],[35056024.0],[10],[4.81]
Train_Molecule_60,CC(C)(N)C(N)=O,[],[],[3],[8.06]
Train_Molecule_92,O[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,[],[],[11],[3.27]
Train_Molecule_803,O[P](O)(=O)c1ccc(cc1)[N+]([O-])=O,[],[],"[0, 2]","[1.2, 6.58]"
Train_Molecule_194,CCCCC(N)C(=O)OC,[],[],[5],[7.68]
Train_Molecule_280,OC(=O)c1cc(F)cc(F)c1,[],[],[0],[3.52]
Train_Molecule_359,OC(=O)CN(CCOc1ccccc1)CC(O)=O,"[3, 5, 6]","[1297929207808.0, 1436295364608.0, 2704076439552.0]",[4],[8.38]
Train_Molecule_519,C[N+](C)(C)CCS,[],[],[6],[7.88]
Train_Molecule_731,CC(C)C[C@H](N)C(O)=O,[],[],"[7, 5]","[2.32, 9.61]"
Train_Molecule_618,CC(=O)CCC(O)=O,[5],[74022.046875],[6],[4.49]
Train_Molecule_182,OCC(O)=O,[],[],[3],[3.73]
Train_Molecule_110,Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,"[1, 9, 14, 17]","[5746624366116864.0, 3506197625831424.0, 75412579287040.0, 1148499890536448.0]",[0],[8.07]
Train_Molecule_996,CNCCSCCN,[],[],"[7, 1]","[8.89, 9.86]"
Train_Molecule_1320,NCCCC[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[16, 22, 24, 25, 28]","[2.345655775499649e+18, 2.6650143153941643e+19, 2.6448006737268048e+19, 3.593964421813738e+19, 3.845804481523273e+19]","[24, 27, 0, 10]","[2.76, 4.2, 7.5, 10.29]"
Train_Molecule_204,CCCC(N)C(=O)OC,[],[],[4],[7.66]
Train_Molecule_700,NCC(=O)NO,[],[],"[0, 5]","[7.48, 9.18]"
Train_Molecule_1003,CNc1cc(nc(c1)C(O)=O)C(O)=O,"[5, 13]","[196715986944.0, 77342646272.0]","[9, 1]","[1.3, 9.68]"
Train_Molecule_545,Cc1[nH]cc(C)n1,[],[],[6],[8.45]
Train_Molecule_799,O[P](O)(=O)O[P]([O-])(=O)Oc1ccccc1,"[2, 9, 14]","[409996165120.0, 4054787817472.0, 2165651537920.0]","[0, 2]","[1.3, 6.32]"
Train_Molecule_806,NCCCSCc1ccccn1,[],[],"[11, 0]","[4.46, 9.97]"
Train_Molecule_1181,CC(C)(N)[P](O)(O)=O,[],[],"[5, 6, 3]","[0.6, 5.82, 10.3]"
Train_Molecule_1176,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,"[1, 3, 4, 13, 14, 17, 21, 24]","[2.450208061306962e+18, 2.4637419499332567e+18, 8.537253553939415e+17, 2.0700548022214328e+18, 1.0720157969028219e+18, 2.828851003732787e+18, 1.278618773405827e+19, 4.54671532658629e+18]","[14, 0, 18]","[1.0, 4.51, 6.61]"
Train_Molecule_183,OCC(O)C(O)=O,[],[],[5],[3.47]
Train_Molecule_137,OC1CC(=CC(O)C1O)C(O)=O,[],[],[10],[4.01]
Train_Molecule_781,NCCCC[C@H](N)C(=O)NCC(O)=O,[2],[229533840.0],"[0, 6]","[7.64, 10.61]"
Train_Molecule_80,Oc1cccc(c1)[N+]([O-])=O,[],[],[0],[8.21]
Train_Molecule_1087,CNCCSCCCCN,[],[],"[9, 1]","[9.55, 10.51]"
Train_Molecule_983,COCc1cc(C)c(CN)c(N)n1,[],[],"[11, 9]","[5.41, 8.96]"
Train_Molecule_541,NC(=O)CCCCc1cccnc1,[],[],[11],[5.6]
Train_Molecule_1174,NCC(=O)NC(CO[P](O)(O)=O)C(O)=O,"[3, 7, 14]","[486264799232.0, 3485713825792.0, 687265546240.0]","[13, 9, 0]","[2.91, 6.03, 8.42]"
Train_Molecule_480,NCCC(=O)NCCC(N)=O,[],[],[0],[9.21]
Train_Molecule_165,OCCCc1ccccn1,[],[],[9],[5.66]
Train_Molecule_248,CCOC(=O)CCN,[],[],[7],[9.18]
Train_Molecule_307,CCc1[nH]cc(C)n1,[],[],[7],[8.6]
Train_Molecule_946,O=C1CC(=O)NCCNCCSCCNCCN1,"[4, 10, 12]","[379015200768.0, 169559392256.0, 232711782400.0]","[8, 14]","[7.23, 8.16]"
Train_Molecule_1093,OC(=O)CSCCCCSCC(O)=O,[],[],"[0, 12]","[3.38, 4.1]"
Train_Molecule_334,CN1CCCC1,[],[],[1],[10.46]
Train_Molecule_97,CC(C)CN,[],[],[4],[10.53]
Train_Molecule_814,O[P](O)(=O)c1cccc(c1)[N+]([O-])=O,[],[],"[0, 2]","[1.2, 6.61]"
Train_Molecule_1107,CC[C@H](C)[C@H](N)C(O)=O,[],[],"[7, 5]","[2.4, 9.71]"
Train_Molecule_999,COC(=O)C(N)CCCCN,[],[],"[5, 10]","[7.04, 10.07]"
Train_Molecule_938,Nc1cccc(c1)C(O)=O,[],[],"[0, 8]","[3.11, 4.65]"
Train_Molecule_1210,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(O)=O,[21],[6.477973200410094e+22],"[26, 18, 0]","[3.43, 8.51, 10.27]"
Train_Molecule_1195,CNCCCNCCCN,[],[],"[9, 1, 5]","[7.03, 9.69, 10.68]"
Train_Molecule_947,N[C@H]1CC=CC[C@H]1C(O)=O,[],[],"[8, 0]","[3.29, 10.2]"
Train_Molecule_1212,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,"[17, 19]","[2.187997215509709e+16, 1.5199919325315072e+16]","[19, 0, 11]","[3.36, 7.92, 9.78]"
Train_Molecule_302,OC(=O)Cc1ccc(I)cc1,[],[],[0],[4.18]
Train_Molecule_1098,CN1CCN2CCNCCN(CC1)CCN(C)CC2,"[9, 13]","[8131847913472.0, 10713969983488.0]","[7, 1]","[9.05, 12.5]"
Train_Molecule_388,OC(=O)C#CBr,[],[],[0],[1.86]
Train_Molecule_235,OC(=O)c1ccccc1Oc2ccccc2,[],[],[0],[3.53]
Train_Molecule_1009,CNCCCNC,[],[],"[1, 5]","[9.08, 10.87]"
Train_Molecule_882,Nc1cc2ccccc2c(c1)C(O)=O,[1],[3028364800.0],"[12, 0]","[2.52, 4.52]"
Train_Molecule_305,CC[C@H]1[C@H](COC1=O)Cc2cncn2C,[2],[639494782976.0],[11],[7.15]
Train_Molecule_1103,CC[C@H](C)[C@@H](N)C(O)=O,[],[],"[7, 5]","[2.2, 9.62]"
Train_Molecule_1245,N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,[],[],"[5, 12, 0]","[3.03, 4.12, 7.96]"
Train_Molecule_249,CCOC(=O)CN,[],[],[6],[7.71]
Train_Molecule_940,OCC(CO)N(CC(O)=O)CC(O)=O,[],[],"[8, 5]","[2.65, 8.58]"
Train_Molecule_922,OC(C(O)C(O)=O)C(O)=O,[],[],"[5, 8]","[3.0, 4.5]"
Train_Molecule_71,CC(C)(C)c1ccc(O)cc1,[],[],[8],[10.31]
Train_Molecule_94,Oc1ccc(cc1)N=O,[],[],[0],[6.33]
Train_Molecule_676,SCCS,[],[],"[0, 3]","[8.93, 10.43]"
Train_Molecule_33,Brc1ccncc1,[],[],[4],[3.68]
Train_Molecule_953,N[C@@H]1CCCC[C@H]1C(O)=O,[],[],"[8, 0]","[3.47, 10.01]"
Train_Molecule_448,COc1cccnc1,[3],[121641.40625],[6],[4.89]
Train_Molecule_445,NNc1ccccn1,[],[],[0],[7.24]
Train_Molecule_1024,OC(=O)CCSCCC(O)=O,[],[],"[0, 9]","[4.03, 4.74]"
Train_Molecule_723,NCC(O)=O,[],[],"[3, 0]","[2.5, 9.76]"
Train_Molecule_842,NCc1ccncc1,[],[],"[5, 0]","[4.05, 8.3]"
Train_Molecule_77,Oc1cccc(F)c1,[],[],[0],[9.01]
Train_Molecule_84,Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,"[6, 18]","[572806500712448.0, 55840425902080.0]",[0],[8.61]
Train_Molecule_680,C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,[],[],"[14, 2]","[3.2, 8.02]"
Train_Molecule_82,Oc1cccc[n+]1[O-],[],[],[6],[5.81]
Train_Molecule_457,COc1ccccc1OCC(O)=O,[],[],[11],[3.23]
Train_Molecule_793,Oc1ccc(c2cccnc12)[S](O)(=O)=O,"[0, 3]","[429434994688.0, 640029425664.0]","[9, 0]","[3.99, 8.33]"
Train_Molecule_916,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,"[6, 7, 19, 21]","[4.13426899207905e+21, 3.0568917120466456e+21, 9.947988550524737e+20, 1.997425599576015e+20]","[10, 14]","[1.3, 6.74]"
Train_Molecule_436,COc1ccc(N)cc1,[],[],[6],[5.36]
Train_Molecule_865,OCc1ccncc1O,[],[],"[5, 8]","[5.0, 8.95]"
Train_Molecule_1070,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,[11],[27503144960.0],"[0, 4]","[1.8, 8.66]"
Train_Molecule_404,COCCC(O)=O,[],[],[5],[4.71]
Train_Molecule_1167,OC(=O)C\C(=C/C(O)=O)C(O)=O,[],[],"[0, 7, 10]","[2.62, 3.97, 5.71]"
Train_Molecule_930,OC(CN(CC(O)=O)CC(O)=O)c1ccccc1,"[5, 7, 11]","[13886677843968.0, 1809921081344.0, 7215457501184.0]","[6, 3]","[3.17, 8.43]"
Train_Molecule_798,O[C@@H](CS)[C@H](O)CS,[],[],"[3, 7]","[9.18, 9.96]"
Train_Molecule_104,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,[],[],[0],[5.42]
Train_Molecule_609,CC(=O)NCCc1c[nH]cn1,[],[],[10],[7.12]
Train_Molecule_665,Oc1cccnc1,[],[],"[5, 0]","[4.95, 8.62]"
Train_Molecule_1311,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,"[2, 8, 9]","[3.478245660841476e+18, 1.635253616212181e+18, 2.774832547215966e+18]","[8, 12, 19, 23]","[2.88, 3.53, 4.76, 6.95]"
Train_Molecule_62,CC(C)(NC(N)=O)C(O)=O,[1],[3503687.5],[8],[4.46]
Train_Molecule_281,OC(=O)c1cc(F)ccc1F,[7],[39077856.0],[0],[3.11]
Train_Molecule_1077,CN(CC(=O)NCC(=O)NCC(O)=O)C(=O)CN,"[3, 11, 12, 13]","[27645402152960.0, 12344890490880.0, 3464596291584.0, 3401371353088.0]","[12, 17]","[3.35, 8.28]"
Train_Molecule_238,CCOC(=O)CSCC(O)=O,[],[],[9],[3.66]
Train_Molecule_223,OC(=O)c1ccccc1c2ccccc2C(O)=O,"[4, 9, 11, 12, 14, 17]","[2523477311488.0, 3007052775424.0, 630299295744.0, 290968502272.0, 1629511614464.0, 359880654848.0]",[0],[3.27]
Train_Molecule_145,OCCc1cccnc1,[],[],[7],[5.38]
Train_Molecule_1249,OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,"[0, 6, 7, 8, 10, 12, 18, 20]","[3610310049005568.0, 963010990440448.0, 4.045498415579136e+16, 5.771710625847706e+16, 1.0370833117609984e+16, 4.082739218009293e+16, 5105714313822208.0, 3.4000449321304064e+16]","[11, 17, 3]","[1.9, 4.96, 7.9]"
Train_Molecule_373,OC(=O)COc1ccccc1I,[],[],[0],[3.17]
Train_Molecule_118,OCc1cccc(CO)n1,[],[],[9],[4.39]
Train_Molecule_1000,OC(=O)C(CCC=C)C(O)=O,[8],[20865492.0],"[0, 9]","[2.74, 5.35]"
Train_Molecule_250,CCN(CC)c1ccc(C)cc1,[],[],[2],[7.24]
Train_Molecule_1288,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCC(O)=O)C(O)=O,"[3, 10, 17]","[6868760807866368.0, 2.4560903626162176e+16, 1159524132061184.0]","[17, 20, 0, 7]","[2.85, 4.65, 7.85, 10.17]"
Train_Molecule_9,Cc1cncc(C)c1,[],[],[3],[6.25]
Train_Molecule_449,COc1cccnc1C=O,[],[],[6],[2.89]
Train_Molecule_255,CCOC(=O)C(C)N,[],[],[7],[7.91]
Train_Molecule_593,Cc1cccc(C)c1OCC(O)=O,[],[],[11],[3.36]
Train_Molecule_389,OC(=O)C(=O)Cc1ccccc1,[],[],[0],[2.33]
Train_Molecule_770,NCCCN,[],[],"[0, 4]","[9.16, 10.82]"
Train_Molecule_1075,OC(=O)c1cccnc1C(O)=O,[],[],"[0, 7]","[2.37, 4.8]"
Train_Molecule_557,Cn1cnc2C(=O)NC=Nc12,[],[],[1],[9.22]
Train_Molecule_460,N[C@@H](Cc1ccccc1)C(N)=O,[],[],[0],[7.26]
Train_Molecule_1233,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(O)=O,"[9, 10, 12, 14]","[372517797888.0, 151336042496.0, 620944883712.0, 216871206912.0]","[16, 14, 0]","[2.98, 7.25, 9.61]"
Train_Molecule_144,CC(Oc1ccccc1)C(O)=O,[],[],[10],[2.91]
Train_Molecule_501,NC(=S)c1ccc(O)cc1,[],[],[7],[8.28]
Train_Molecule_1236,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O,"[0, 5, 7, 14, 15, 18, 23]","[2.5199665765312102e+17, 4.946390483342459e+17, 1.233634866495488e+17, 9.96476668015018e+17, 3.380112117758689e+17, 1.0639018821261722e+17, 4.710317434119127e+17]","[22, 0, 7]","[2.81, 7.62, 9.82]"
Train_Molecule_539,NC(=O)C(=O)NCc1ccccn1,[],[],[12],[4.2]
Train_Molecule_177,OCCCCc1ccccn1,[],[],[10],[5.83]
Train_Molecule_1290,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[6, 8, 14, 17, 20, 21]","[8711601351819264.0, 2.298112446038016e+16, 1.4867037885038592e+16, 3301268630011904.0, 6531757272727552.0, 5946028960251904.0]","[17, 20, 0, 7]","[3.17, 4.48, 7.69, 10.09]"
Train_Molecule_755,NCC(=O)NCCCCCNC(=O)CN,"[3, 4]","[69330640896.0, 46445735936.0]","[0, 14]","[7.73, 8.36]"
Train_Molecule_1141,C[C@H](O)[C@H](N)C(O)=O,[],[],"[6, 4]","[2.1, 8.98]"
Train_Molecule_1273,OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,"[1, 4, 13, 17, 19]","[4.7294197306648166e+17, 1.2714733222148178e+18, 5.759942295197581e+18, 1.2799236188300902e+18, 7.708880531500302e+18]","[18, 0, 21]","[3.34, 3.63, 9.02]"
Train_Molecule_721,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,"[2, 4, 5, 6, 25]","[3.2259650048324587e+21, 1.2060615876725168e+21, 7.520869514320466e+21, 4.475053561132408e+21, 4.863822295365539e+21]","[0, 14]","[4.47, 6.91]"
Train_Molecule_1330,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,"[2, 3, 4, 9, 20]","[1.0804144851910656e+18, 4.2630207107770614e+18, 7.084011580760785e+18, 2.9555365135828124e+19, 9.101001890241446e+18]","[26, 0, 6, 15, 24]","[2.83, 7.03, 9.49, 10.27, 10.98]"
