Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₄L]/[H₃L][H],25,0.5,Log K,2.66,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₄L]/[H₃L][H],25,0.0,Log K,2.99,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₅L]/[H₄L][H],25,0.1,Log K,1.64,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₅L]/[H₄L][H],25,0.5,Log K,1.26,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₅L]/[H₄L][H],25,0.5,Log K,1.75,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₅L]/[H₄L][H],25,0.0,Log K,1.88,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.1,Log K,7.77,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.1,Log K,7.97,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.1,Log K,8.62,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.5,Log K,7.1,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.5,Log K,7.38,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.5,Log K,8.38,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,1.0,Log K,6.66,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,1.0,Log K,6.96,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,1.0,Log K,8.61,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[HL]/[L][H],25,0.0,Log K,9.25,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.1,Log K,5.42,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.1,Log K,5.46,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.1,Log K,5.87,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.5,Log K,4.85,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.5,Log K,4.89,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.5,Log K,5.79,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,1.0,Log K,4.47,Na⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,1.0,Log K,4.52,K⁺ salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,1.0,Log K,5.68,Tetraalkyl ammonium salt used as background electrolyte.,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₂L]/[HL][H],25,0.0,Log K,6.54,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₃L]/[H₂L][H],25,0.1,Log K,1.83,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₃L]/[H₂L][H],25,0.5,Log K,1.6,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₃L]/[H₂L][H],25,1.0,Log K,1.9,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₃L]/[H₂L][H],25,0.0,Log K,2.37,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₄L]/[H₃L][H],25,0.1,Log K,0.9,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₄L]/[H₃L][H],25,0.5,Log K,0.9,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₄L]/[H₃L][H],25,1.0,Log K,0.9,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₄L]/[H₃L][H],25,0.0,Log K,1.3,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₅L]/[H₄L][H],25,0.1,Log K,0.5,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₅L]/[H₄L][H],25,0.5,Log K,0.5,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₅L]/[H₄L][H],25,1.0,Log K,0.5,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
H⁺,Hydrogen triphosphate (Triphosphoric acid),H5O10P3,Inorganic ligands,[H₅L]/[H₄L][H],25,0.0,Log K,0.5,,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5,0,0,0,0,5,0,0,46,257.952,5,5,-0.6946,170.82
