SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5.17,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,4.23,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5.14,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5.87,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,3.37,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,3.72,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,3.87,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,3.25,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,3.86,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,4.39,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,2.39,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,2.64,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,2.2,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,2.66,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,2.99,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,1.64,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,1.26,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,1.75,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,1.88,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,Benzenepentacarboxylic acid,0:7:11:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 7(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.77,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.97,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.62,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.1,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.38,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.38,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.66,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.96,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.61,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,9.25,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.42,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.46,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.87,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.85,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.89,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.79,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.47,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.52,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.68,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.54,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.83,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.6,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,2.37,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.3,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.5,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.5,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.5,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.5,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid),0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,0(phosphate) > 1(phosphate) > 2(phosphate) > 5(phosphate) > 6(phosphate)
