SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,9.37,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,9.88,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,8.64,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,8.39,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,8.58,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,9.16,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.49,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.46,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.48,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.5,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.82,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,2.08,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,2.06,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,2.1,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,2.28,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,2.59,15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,L-5-Glutamyl-L-cysteinylglycine (Glutathione),15:18:0:6,carboxylic_acid:carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 18(carboxylic_acid) > 0(amine_primary) > 6(amine_secondary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,8.3,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-aspartyl-L-alanine,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 17(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,4.35,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-aspartyl-L-alanine,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 17(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,3.5,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-aspartyl-L-alanine,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 17(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,2.93,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-aspartyl-L-alanine,9:17:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 17(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,8.0,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 11(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.64,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 11(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.26,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 11(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.12,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,14:22:25:11,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 11(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,8.28,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.63,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.47,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.14,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,9:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,9(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,8.31,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.67,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.51,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.43,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,14:22:25:2,carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,14(carboxylic_acid) > 22(carboxylic_acid) > 25(carboxylic_acid) > 2(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,10.12,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,L-Tyrosyl-L-prolylglycyl-L-tyrosine,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,34(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary) > 23(amine_secondary)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,9.75,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,L-Tyrosyl-L-prolylglycyl-L-tyrosine,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,34(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary) > 23(amine_secondary)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,7.61,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,L-Tyrosyl-L-prolylglycyl-L-tyrosine,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,34(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary) > 23(amine_secondary)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,2.74,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,L-Tyrosyl-L-prolylglycyl-L-tyrosine,34:0:19:23,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,34(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary) > 23(amine_secondary)
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,10.48,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartyl-L-valine,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,10(carboxylic_acid) > 34(carboxylic_acid) > 20(amine_primary) > 25(amine_primary)
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,7.34,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartyl-L-valine,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,10(carboxylic_acid) > 34(carboxylic_acid) > 20(amine_primary) > 25(amine_primary)
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,3.89,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartyl-L-valine,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,10(carboxylic_acid) > 34(carboxylic_acid) > 20(amine_primary) > 25(amine_primary)
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,3.04,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartyl-L-valine,10:34:20:25,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,10(carboxylic_acid) > 34(carboxylic_acid) > 20(amine_primary) > 25(amine_primary)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,8.0,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,Glycyl-L-histidylglycyl-L-histidine,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,27(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary) > 9(amine_secondary)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,6.95,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,Glycyl-L-histidylglycyl-L-histidine,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,27(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary) > 9(amine_secondary)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,6.0,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,Glycyl-L-histidylglycyl-L-histidine,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,27(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary) > 9(amine_secondary)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,2.57,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,Glycyl-L-histidylglycyl-L-histidine,27:0:4:9,carboxylic_acid:amine_primary:amine_secondary:amine_secondary,27(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary) > 9(amine_secondary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,10.48,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,10.12,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,7.98,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,3.12,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,6.94,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 9(carboxylic_acid) > 15(carboxylic_acid) > 20(carboxylic_acid)
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4.26,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 9(carboxylic_acid) > 15(carboxylic_acid) > 20(carboxylic_acid)
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,3.32,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 9(carboxylic_acid) > 15(carboxylic_acid) > 20(carboxylic_acid)
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,2.32,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 9(carboxylic_acid) > 15(carboxylic_acid) > 20(carboxylic_acid)
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,9.06,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,6(carboxylic_acid) > 12(carboxylic_acid) > 18(carboxylic_acid) > 26(carboxylic_acid)
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,5.25,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,6(carboxylic_acid) > 12(carboxylic_acid) > 18(carboxylic_acid) > 26(carboxylic_acid)
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,2.68,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,6(carboxylic_acid) > 12(carboxylic_acid) > 18(carboxylic_acid) > 26(carboxylic_acid)
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,2.0,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,6(carboxylic_acid) > 12(carboxylic_acid) > 18(carboxylic_acid) > 26(carboxylic_acid)
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,6.63,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid",0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 14(carboxylic_acid) > 17(carboxylic_acid) > 22(carboxylic_acid)
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4.62,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid",0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 14(carboxylic_acid) > 17(carboxylic_acid) > 22(carboxylic_acid)
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,3.58,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid",0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 14(carboxylic_acid) > 17(carboxylic_acid) > 22(carboxylic_acid)
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,3.03,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid",0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 14(carboxylic_acid) > 17(carboxylic_acid) > 22(carboxylic_acid)
Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,7.02,8:12:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",8:12:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 12(carboxylic_acid) > 19(carboxylic_acid) > 23(carboxylic_acid)
Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,7.04,8:12:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",8:12:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 12(carboxylic_acid) > 19(carboxylic_acid) > 23(carboxylic_acid)
