SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
CC(C)[C@H](N)C(=O)N[C@H](C(C)C)C(O)=O,3.04,13:4,carboxylic_acid:amine_primary,L-Valyl-D-valine,13:4,carboxylic_acid:amine_primary,13(carboxylic_acid) > 4(amine_primary)
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O,7.78,15:9,carboxylic_acid:amine_primary,L-Leucyl-L-isoleucine,15:9,carboxylic_acid:amine_primary,15(carboxylic_acid) > 9(amine_primary)
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O,3.42,15:9,carboxylic_acid:amine_primary,L-Leucyl-L-isoleucine,15:9,carboxylic_acid:amine_primary,15(carboxylic_acid) > 9(amine_primary)
CC[C@H](C)[C@H](NC(=O)[C@H](N)CC(C)C)C(O)=O,8.09,15:9,carboxylic_acid:amine_primary,D-Leucyl-L-isoleucine,15:9,carboxylic_acid:amine_primary,15(carboxylic_acid) > 9(amine_primary)
CC[C@H](C)[C@H](NC(=O)[C@H](N)CC(C)C)C(O)=O,3.06,15:9,carboxylic_acid:amine_primary,D-Leucyl-L-isoleucine,15:9,carboxylic_acid:amine_primary,15(carboxylic_acid) > 9(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,7.68,18:5,carboxylic_acid:amine_primary,L-Leucyl-L-phenylalanine,18:5,carboxylic_acid:amine_primary,18(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,3.18,18:5,carboxylic_acid:amine_primary,L-Leucyl-L-phenylalanine,18:5,carboxylic_acid:amine_primary,18(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,8.15,18:5,carboxylic_acid:amine_primary,L-Leucyl-D-phenylalanine,18:5,carboxylic_acid:amine_primary,18(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2.89,18:5,carboxylic_acid:amine_primary,L-Leucyl-D-phenylalanine,18:5,carboxylic_acid:amine_primary,18(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,7.3,18:9,carboxylic_acid:amine_primary,L-Phenylalanyl-L-leucine,18:9,carboxylic_acid:amine_primary,18(carboxylic_acid) > 9(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,3.41,18:9,carboxylic_acid:amine_primary,L-Phenylalanyl-L-leucine,18:9,carboxylic_acid:amine_primary,18(carboxylic_acid) > 9(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,9.04,14:5,carboxylic_acid:amine_secondary,L-Prolyl-L-leucine,14:5,carboxylic_acid:amine_secondary,14(carboxylic_acid) > 5(amine_secondary)
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,3.09,14:5,carboxylic_acid:amine_secondary,L-Prolyl-L-leucine,14:5,carboxylic_acid:amine_secondary,14(carboxylic_acid) > 5(amine_secondary)
CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,7.45,13:9,carboxylic_acid:amine_primary,L-Seryl-L-leucine,13:9,carboxylic_acid:amine_primary,13(carboxylic_acid) > 9(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,3.08,13:9,carboxylic_acid:amine_primary,L-Seryl-L-leucine,13:9,carboxylic_acid:amine_primary,13(carboxylic_acid) > 9(amine_primary)
CC(C)(N)C(=O)NC(C)(C)C(O)=O,8.26,11:3,carboxylic_acid:amine_primary,2-Methylalanyl-2-methylalanine,11:3,carboxylic_acid:amine_primary,11(carboxylic_acid) > 3(amine_primary)
CC(C)(N)C(=O)NC(C)(C)C(O)=O,3.67,11:3,carboxylic_acid:amine_primary,2-Methylalanyl-2-methylalanine,11:3,carboxylic_acid:amine_primary,11(carboxylic_acid) > 3(amine_primary)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,7.27,21:0,carboxylic_acid:amine_primary,L-Phenylalanyl-L-phenylalanine,21:0,carboxylic_acid:amine_primary,21(carboxylic_acid) > 0(amine_primary)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,3.26,21:0,carboxylic_acid:amine_primary,L-Phenylalanyl-L-phenylalanine,21:0,carboxylic_acid:amine_primary,21(carboxylic_acid) > 0(amine_primary)
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,7.27,18:9,carboxylic_acid:amine_primary,L-Phenylalanyl-L-methionine,18:9,carboxylic_acid:amine_primary,18(carboxylic_acid) > 9(amine_primary)
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,3.24,18:9,carboxylic_acid:amine_primary,L-Phenylalanyl-L-methionine,18:9,carboxylic_acid:amine_primary,18(carboxylic_acid) > 9(amine_primary)
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,7.38,19:16,carboxylic_acid:amine_primary,L-1-Aspartyl-L-3-phenylalanine methylester (Aspartame),19:16,carboxylic_acid:amine_primary,19(carboxylic_acid) > 16(amine_primary)
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,2.98,19:16,carboxylic_acid:amine_primary,L-1-Aspartyl-L-3-phenylalanine methylester (Aspartame),19:16,carboxylic_acid:amine_primary,19(carboxylic_acid) > 16(amine_primary)
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,7.18,0:7,carboxylic_acid:amine_secondary,L-Pyroglutamyl-L-histidine,0:7,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 7(amine_secondary)
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,2.7,0:7,carboxylic_acid:amine_secondary,L-Pyroglutamyl-L-histidine,0:7,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 7(amine_secondary)
CSCC[C@H](N)C(=O)N[C@@H](CCSC)C(O)=O,7.41,15:5,carboxylic_acid:amine_primary,L-Methionyl-L-methionine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
CSCC[C@H](N)C(=O)N[C@@H](CCSC)C(O)=O,3.22,15:5,carboxylic_acid:amine_primary,L-Methionyl-L-methionine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
CSCC[C@H](N)C(=O)N[C@H](CCSC)C(O)=O,7.59,15:5,carboxylic_acid:amine_primary,L-Methionyl-D-methionine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
CSCC[C@H](N)C(=O)N[C@H](CCSC)C(O)=O,2.98,15:5,carboxylic_acid:amine_primary,L-Methionyl-D-methionine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,7.89,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,7.58,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,7.99,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,8.27,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,8.3,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,8.57,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,8.34,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,8.088,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,7.83,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.21,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.19,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.2,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.42,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.39,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.6,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.236,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.224,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(O)=O,3.202,11:0,carboxylic_acid:amine_primary,Glycylglycylglycine (Triglycine),11:0,carboxylic_acid:amine_primary,11(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCCC(O)=O,7.89,12:0,carboxylic_acid:amine_primary,Glycylglycyl-beta-alanine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCCC(O)=O,4.04,12:0,carboxylic_acid:amine_primary,Glycylglycyl-beta-alanine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCCC(=O)NCC(O)=O,8.05,12:0,carboxylic_acid:amine_primary,Glycyl-beta-alanylglycine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCCC(=O)NCC(O)=O,3.3,12:0,carboxylic_acid:amine_primary,Glycyl-beta-alanylglycine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
NCCC(=O)NCC(=O)NCC(O)=O,9.25,12:0,carboxylic_acid:amine_primary,beta-Alanylglycylglycine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
NCCC(=O)NCC(=O)NCC(O)=O,3.19,12:0,carboxylic_acid:amine_primary,beta-Alanylglycylglycine,12:0,carboxylic_acid:amine_primary,12(carboxylic_acid) > 0(amine_primary)
C[C@H](NC(=O)CNC(=O)CN)C(O)=O,7.9,12:10,carboxylic_acid:amine_primary,Glycylglycyl-L-alanine,12:10,carboxylic_acid:amine_primary,12(carboxylic_acid) > 10(amine_primary)
C[C@H](NC(=O)CNC(=O)CN)C(O)=O,3.18,12:10,carboxylic_acid:amine_primary,Glycylglycyl-L-alanine,12:10,carboxylic_acid:amine_primary,12(carboxylic_acid) > 10(amine_primary)
C[C@H](NC(=O)CN)C(=O)NCC(O)=O,7.96,12:6,carboxylic_acid:amine_primary,Glycyl-L-alanylglycine,12:6,carboxylic_acid:amine_primary,12(carboxylic_acid) > 6(amine_primary)
C[C@H](NC(=O)CN)C(=O)NCC(O)=O,3.34,12:6,carboxylic_acid:amine_primary,Glycyl-L-alanylglycine,12:6,carboxylic_acid:amine_primary,12(carboxylic_acid) > 6(amine_primary)
C[C@H](N)C(=O)NCC(=O)NCC(O)=O,7.89,12:2,carboxylic_acid:amine_primary,L-Alanylglycylglycine,12:2,carboxylic_acid:amine_primary,12(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)NCC(=O)NCC(O)=O,3.27,12:2,carboxylic_acid:amine_primary,L-Alanylglycylglycine,12:2,carboxylic_acid:amine_primary,12(carboxylic_acid) > 2(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,7.99,13:11,carboxylic_acid:amine_primary,Glycyl-L-alanyl-L-alanine,13:11,carboxylic_acid:amine_primary,13(carboxylic_acid) > 11(amine_primary)
C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,3.27,13:11,carboxylic_acid:amine_primary,Glycyl-L-alanyl-L-alanine,13:11,carboxylic_acid:amine_primary,13(carboxylic_acid) > 11(amine_primary)
C[C@@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,8.06,13:11,carboxylic_acid:amine_primary,Glycyl-L-alanyl-D-alanine,13:11,carboxylic_acid:amine_primary,13(carboxylic_acid) > 11(amine_primary)
C[C@@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,3.19,13:11,carboxylic_acid:amine_primary,Glycyl-L-alanyl-D-alanine,13:11,carboxylic_acid:amine_primary,13(carboxylic_acid) > 11(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.92,14:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.28,14:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(O)=O,7.94,14:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-D-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(O)=O,3.26,14:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-D-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,8.02,14:2,carboxylic_acid:amine_primary,L-Alanyl-D-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,3.2,14:2,carboxylic_acid:amine_primary,L-Alanyl-D-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.95,14:2,carboxylic_acid:amine_primary,D-Alanyl-L-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.26,14:2,carboxylic_acid:amine_primary,D-Alanyl-L-alanyl-L-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C)C(O)=O,7.95,14:2,carboxylic_acid:amine_primary,D-Alanyl-D-alanyl-D-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
C[C@@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C)C(O)=O,3.28,14:2,carboxylic_acid:amine_primary,D-Alanyl-D-alanyl-D-alanine,14:2,carboxylic_acid:amine_primary,14(carboxylic_acid) > 2(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,7.75,15:5,carboxylic_acid:amine_primary,L-Leucylglycylglycine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,3.23,15:5,carboxylic_acid:amine_primary,L-Leucylglycylglycine,15:5,carboxylic_acid:amine_primary,15(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,8.1,19:17,carboxylic_acid:amine_primary,Glycyl-L-leucyl-L-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,3.52,19:17,carboxylic_acid:amine_primary,Glycyl-L-leucyl-L-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,8.03,19:17,carboxylic_acid:amine_primary,Glycyl-L-leucyl-D-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,3.42,19:17,carboxylic_acid:amine_primary,Glycyl-L-leucyl-D-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)CN)C(O)=O,8.15,19:17,carboxylic_acid:amine_primary,Glycyl-D-leucyl-L-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)CN)C(O)=O,3.46,19:17,carboxylic_acid:amine_primary,Glycyl-D-leucyl-L-leucine,19:17,carboxylic_acid:amine_primary,19(carboxylic_acid) > 17(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,7.75,19:5,carboxylic_acid:amine_primary,L-Leucylglycyl-L-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,3.33,19:5,carboxylic_acid:amine_primary,L-Leucylglycyl-L-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H](CC(C)C)C(O)=O,7.79,19:5,carboxylic_acid:amine_primary,L-Leucylglycyl-D-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H](CC(C)C)C(O)=O,3.32,19:5,carboxylic_acid:amine_primary,L-Leucylglycyl-D-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,7.81,19:5,carboxylic_acid:amine_primary,D-Leucylglycyl-L-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,3.33,19:5,carboxylic_acid:amine_primary,D-Leucylglycyl-L-leucine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,7.62,19:5,carboxylic_acid:amine_primary,L-Leucyl-L-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,3.56,19:5,carboxylic_acid:amine_primary,L-Leucyl-L-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)NCC(O)=O,7.89,19:5,carboxylic_acid:amine_primary,L-Leucyl-D-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)NCC(O)=O,3.33,19:5,carboxylic_acid:amine_primary,L-Leucyl-D-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,7.87,19:5,carboxylic_acid:amine_primary,D-Leucyl-L-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,3.33,19:5,carboxylic_acid:amine_primary,D-Leucyl-L-leucylglycine,19:5,carboxylic_acid:amine_primary,19(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O,7.65,23:5,carboxylic_acid:amine_primary,L-Leucyl-L-leucyl-L-leucine,23:5,carboxylic_acid:amine_primary,23(carboxylic_acid) > 5(amine_primary)
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O,3.59,23:5,carboxylic_acid:amine_primary,L-Leucyl-L-leucyl-L-leucine,23:5,carboxylic_acid:amine_primary,23(carboxylic_acid) > 5(amine_primary)
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,8.2,13:7,carboxylic_acid:amine_primary,Glycyl-2-methylalanylglycine,13:7,carboxylic_acid:amine_primary,13(carboxylic_acid) > 7(amine_primary)
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,3.33,13:7,carboxylic_acid:amine_primary,Glycyl-2-methylalanylglycine,13:7,carboxylic_acid:amine_primary,13(carboxylic_acid) > 7(amine_primary)
CC(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,8.29,16:2,carboxylic_acid:amine_primary,DL-Alanyl-2-methylalanyl-2-methylalanine,16:2,carboxylic_acid:amine_primary,16(carboxylic_acid) > 2(amine_primary)
CC(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,3.95,16:2,carboxylic_acid:amine_primary,DL-Alanyl-2-methylalanyl-2-methylalanine,16:2,carboxylic_acid:amine_primary,16(carboxylic_acid) > 2(amine_primary)
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,8.11,17:3,carboxylic_acid:amine_primary,2-Methylalanyl-2-methylalanyl-2-methylalanine,17:3,carboxylic_acid:amine_primary,17(carboxylic_acid) > 3(amine_primary)
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,3.82,17:3,carboxylic_acid:amine_primary,2-Methylalanyl-2-methylalanyl-2-methylalanine,17:3,carboxylic_acid:amine_primary,17(carboxylic_acid) > 3(amine_primary)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(O)=O,7.13,32:0,carboxylic_acid:amine_primary,L-Phenylalanyl-L-phenylalanyl-L-phenylalanine,32:0,carboxylic_acid:amine_primary,32(carboxylic_acid) > 0(amine_primary)
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(O)=O,3.52,32:0,carboxylic_acid:amine_primary,L-Phenylalanyl-L-phenylalanyl-L-phenylalanine,32:0,carboxylic_acid:amine_primary,32(carboxylic_acid) > 0(amine_primary)
CN(CC(O)=O)C(=O)CNC(=O)CN,7.98,4:13,carboxylic_acid:amine_primary,Glycylglycylsarcosine,4:13,carboxylic_acid:amine_primary,4(carboxylic_acid) > 13(amine_primary)
CN(CC(O)=O)C(=O)CNC(=O)CN,2.9,4:13,carboxylic_acid:amine_primary,Glycylglycylsarcosine,4:13,carboxylic_acid:amine_primary,4(carboxylic_acid) > 13(amine_primary)
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,9.15,0:4,carboxylic_acid:amine_secondary,L-Prolyl-L-prolylglycine,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary)
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,3.17,0:4,carboxylic_acid:amine_secondary,L-Prolyl-L-prolylglycine,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary)
NCC(=O)NC(CO)C(=O)NCC(O)=O,7.99,13:0,carboxylic_acid:amine_primary,Glycyl-DL-serylglycine,13:0,carboxylic_acid:amine_primary,13(carboxylic_acid) > 0(amine_primary)
NCC(=O)NC(CO)C(=O)NCC(O)=O,3.23,13:0,carboxylic_acid:amine_primary,Glycyl-DL-serylglycine,13:0,carboxylic_acid:amine_primary,13(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,7.88,15:0,carboxylic_acid:amine_primary,Glycylglycylglycylglycine (Tetraglycine),15:0,carboxylic_acid:amine_primary,15(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,7.88,15:0,carboxylic_acid:amine_primary,Glycylglycylglycylglycine (Tetraglycine),15:0,carboxylic_acid:amine_primary,15(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,3.2,15:0,carboxylic_acid:amine_primary,Glycylglycylglycylglycine (Tetraglycine),15:0,carboxylic_acid:amine_primary,15(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,3.21,15:0,carboxylic_acid:amine_primary,Glycylglycylglycylglycine (Tetraglycine),15:0,carboxylic_acid:amine_primary,15(carboxylic_acid) > 0(amine_primary)
C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,7.85,16:2,carboxylic_acid:amine_primary,L-Alanylglycylglycylglycine,16:2,carboxylic_acid:amine_primary,16(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,3.18,16:2,carboxylic_acid:amine_primary,L-Alanylglycylglycylglycine,16:2,carboxylic_acid:amine_primary,16(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.83,19:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-alanyl-L-alanine,19:2,carboxylic_acid:amine_primary,19(carboxylic_acid) > 2(amine_primary)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.31,19:2,carboxylic_acid:amine_primary,L-Alanyl-L-alanyl-L-alanyl-L-alanine,19:2,carboxylic_acid:amine_primary,19(carboxylic_acid) > 2(amine_primary)
