SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
[nH]1cccn1,2.78,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)",8,heterocyclic_nitrogen,8(heterocyclic_nitrogen)
[nH]1cccn1,2.61,8,heterocyclic_nitrogen,"1,2-Diazole (Pyrazole)",8,heterocyclic_nitrogen,8(heterocyclic_nitrogen)
Cn1cccn1,2.04,1,heterocyclic_nitrogen,1-Methylpyrazole,1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Cc1cc[nH]n1,3.44,9,ring_nitrogen,3-Methylpyrazole,9,ring_nitrogen,9(ring_nitrogen)
Cc1c[nH]nc1,3.06,3,amine_secondary,4-Methylpyrazole,3,amine_secondary,3(amine_secondary)
Cc1[nH]nc(C)c1,4.21,2,amine_secondary,"3,5-Dimethylpyrazole",2,amine_secondary,2(amine_secondary)
Cn1cc(C)c(C)n1,3.56,1,heterocyclic_nitrogen,"1,3,4-Trimethylpyrazole",1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Cn1nc(C)cc1C,3.96,1,heterocyclic_nitrogen,"1,3,5-Trimethylpyrazole",1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Cn1ncc(C)c1C,3.58,1,heterocyclic_nitrogen,"1,4,5-Trimethylpyrazole",1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Cc1[nH]nc(C)c1C,4.82,2,amine_secondary,"3,4,5-Trimethylpyrazole",2,amine_secondary,2(amine_secondary)
Cn1nc(C)c(C)c1C,4.48,1,heterocyclic_nitrogen,"1,3,4,5-Tetramethylpyrazole",1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
[nH]1ncc2ccccc12,1.1,0,amine_secondary,"1H-Benzo-1,2-diazole (Indazole)",0,amine_secondary,0(amine_secondary)
Cn1ncc2ccccc12,0.4,1,heterocyclic_nitrogen,1-Methylindazole,1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Cn1cc2ccccc2n1,2.0,1,heterocyclic_nitrogen,2-Methylindazole,1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
Nc1cc[nH]n1,3.95,9,ring_nitrogen,3-Aminopyrazole,9,ring_nitrogen,9(ring_nitrogen)
CN1N(C(=O)C=C1C)c2ccccc2,1.5,3,tertiary_amine,"1,5-Dimethyl-2-phenylpyrazol-3-one (Antipyrine)",3,tertiary_amine,3(tertiary_amine)
CN1N(c2ccccc2)C(=O)C(=C1C)O,1.5,3,tertiary_amine,"4-Hydroxy-1,5-dimethyl-2-phenylpyrazol-3-one (4-Hydroxyantipyrine)",3,tertiary_amine,3(tertiary_amine)
CN1N(C(=O)C(=C1C)NC(C)=O)c2ccccc2,0.5,3,tertiary_amine,"4-Acetamido-1,5-dimethyl-2-phenylpyrazol-3-one (4-Acetamidoantipyrine)",3,tertiary_amine,3(tertiary_amine)
CN1N(c2ccccc2)C(=O)C(=C1C)N,4.18,3,tertiary_amine,"4-Amino-1,5-dimethyl-2-phenylpyrazol-3-one (4-Aminoantipyrine)",3,tertiary_amine,3(tertiary_amine)
CN1N(c2ccccc2)C(=O)C(=C1C)N,4.29,3,tertiary_amine,"4-Amino-1,5-dimethyl-2-phenylpyrazol-3-one (4-Aminoantipyrine)",3,tertiary_amine,3(tertiary_amine)
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,4.94,1,tertiary_amine,"4-Dimethylamino-1,5-dimethyl-2-phenylpyrazol-3-one (Pyramidone) (Aminopyrine)",1,tertiary_amine,1(tertiary_amine)
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,5.06,1,tertiary_amine,"4-Dimethylamino-1,5-dimethyl-2-phenylpyrazol-3-one (Pyramidone) (Aminopyrine)",1,tertiary_amine,1(tertiary_amine)
Cc1sc(C)nn1,0.8,9,ring_nitrogen,"2,5-Dimethyl-1,3,4-thiadiazole",9,ring_nitrogen,9(ring_nitrogen)
Nc1scnn1,2.78,6,pyridine_nitrogen,"2-Amino-1,3,4-thiadiazole",6,pyridine_nitrogen,6(pyridine_nitrogen)
Cc1sc(N)nn1,3.2,9,ring_nitrogen,"2-Amino-5-methyl-1,3,4-thiadiazole",9,ring_nitrogen,9(ring_nitrogen)
CCc1sc(N)nn1,3.35,10,ring_nitrogen,"2-Amino-5-ethyl-1,3,4-thiadiazole",10,ring_nitrogen,10(ring_nitrogen)
CCNc1scnn1,3.01,8,pyridine_nitrogen,"2-Ethylamino-1,3,4-thiadiazole",8,pyridine_nitrogen,8(pyridine_nitrogen)
[nH]1ccnc1,7.0,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,6.77,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.15,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.25,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.58,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.64,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.9,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,8.18,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,8.12,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,7.334,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,6.993,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
[nH]1ccnc1,6.685,0,amine_secondary,"1,3-Diazole (Imidazole)",0,amine_secondary,0(amine_secondary)
Cn1ccnc1,7.1,1,imidazole_nitrogen,1-Methylimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
Cn1ccnc1,7.2,1,imidazole_nitrogen,1-Methylimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
Cn1ccnc1,7.31,1,imidazole_nitrogen,1-Methylimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
CCn1ccnc1,7.21,2,imidazole_nitrogen,1-Ethylimidazole,2,imidazole_nitrogen,2(imidazole_nitrogen)
CCCn1ccnc1,7.22,3,imidazole_nitrogen,1-Propylimidazole,3,imidazole_nitrogen,3(imidazole_nitrogen)
CCCCn1ccnc1,7.22,4,imidazole_nitrogen,1-Butylimidazole,4,imidazole_nitrogen,4(imidazole_nitrogen)
Cc1[nH]ccn1,7.9,9,heterocyclic_nitrogen,2-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cc1[nH]ccn1,8.04,9,heterocyclic_nitrogen,2-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cc1[nH]ccn1,8.13,9,heterocyclic_nitrogen,2-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cc1[nH]ccn1,7.86,9,heterocyclic_nitrogen,2-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
CCc1[nH]ccn1,7.87,10,heterocyclic_nitrogen,2-Ethylimidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
CCc1[nH]ccn1,7.79,10,heterocyclic_nitrogen,2-Ethylimidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
CCc1[nH]ccn1,7.99,10,heterocyclic_nitrogen,2-Ethylimidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
CCc1[nH]ccn1,8.02,10,heterocyclic_nitrogen,2-Ethylimidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
CC(C)c1[nH]ccn1,7.77,13,heterocyclic_nitrogen,2-(2-Propyl)imidazole,13,heterocyclic_nitrogen,13(heterocyclic_nitrogen)
Cc1c[nH]cn1,7.55,9,heterocyclic_nitrogen,4-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cc1c[nH]cn1,7.8,9,heterocyclic_nitrogen,4-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cc1c[nH]cn1,7.54,9,heterocyclic_nitrogen,4-Methylimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cn1ccnc1C,8.21,1,imidazole_nitrogen,"1,2-Dimethylimidazole",1,imidazole_nitrogen,1(imidazole_nitrogen)
Cc1[nH]cc(C)n1,8.4,12,ring_nitrogen,"2,4-Dimethylimidazole",12,ring_nitrogen,12(ring_nitrogen)
Cc1[nH]cc(C)n1,8.57,12,ring_nitrogen,"2,4-Dimethylimidazole",12,ring_nitrogen,12(ring_nitrogen)
Cc1[nH]cc(C)n1,8.37,12,ring_nitrogen,"2,4-Dimethylimidazole",12,ring_nitrogen,12(ring_nitrogen)
CCc1[nH]cc(C)n1,8.68,13,ring_nitrogen,2-Ethyl-4-methylimidazole,13,ring_nitrogen,13(ring_nitrogen)
CCc1[nH]cc(C)n1,8.52,13,ring_nitrogen,2-Ethyl-4-methylimidazole,13,ring_nitrogen,13(ring_nitrogen)
Cc1[nH]cnc1C,8.19,2,amine_secondary,"4,5-Dimethylimidazole",2,amine_secondary,2(amine_secondary)
CCc1[nH]cnc1CC,8.19,3,amine_secondary,"4,5-Diethylimidazole",3,amine_secondary,3(amine_secondary)
C=Cn1ccnc1,5.9,3,imidazole_nitrogen,1-Vinylimidazole,3,imidazole_nitrogen,3(imidazole_nitrogen)
Cc1nccn1C=C,7.09,2,imidazole_nitrogen,1-Vinyl-2-methylimidazole,2,imidazole_nitrogen,2(imidazole_nitrogen)
CCc1nccn1C=C,6.88,3,imidazole_nitrogen,1-Vinyl-2-ethylimidazole,3,imidazole_nitrogen,3(imidazole_nitrogen)
[nH]1ccnc1c2ccccc2,6.39,0,amine_secondary,2-Phenylimidazole,0,amine_secondary,0(amine_secondary)
[nH]1cnc(c1)c2ccccc2,6.0,0,amine_secondary,4-Phenylimidazole,0,amine_secondary,0(amine_secondary)
[nH]1cnc2ccccc12,5.53,0,amine_secondary,"Benzo-1,3-diazole (Benzimidazole)",0,amine_secondary,0(amine_secondary)
[nH]1cnc2ccccc12,5.74,0,amine_secondary,"Benzo-1,3-diazole (Benzimidazole)",0,amine_secondary,0(amine_secondary)
Cn1cnc2ccccc12,5.56,1,imidazole_nitrogen,1-Methylbenzimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
Cn1cnc2ccccc12,5.76,1,imidazole_nitrogen,1-Methylbenzimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
Cc1[nH]c2ccccc2n1,6.17,15,ring_nitrogen,2-Methylbenzimidazole,15,ring_nitrogen,15(ring_nitrogen)
Cc1[nH]c2ccccc2n1,6.52,15,ring_nitrogen,2-Methylbenzimidazole,15,ring_nitrogen,15(ring_nitrogen)
CCc1[nH]c2ccccc2n1,6.15,16,ring_nitrogen,2-Ethylbenzimidazole,16,ring_nitrogen,16(ring_nitrogen)
Cn1c(C)nc2ccccc12,6.62,1,heterocyclic_nitrogen,"1,2-Dimethylbenzimidazole",1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
OCc1[nH]ccn1,7.66,10,heterocyclic_nitrogen,2-(Hydroxymethyl)imidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
OCc1c[nH]cn1,6.46,10,heterocyclic_nitrogen,4-(Hydroxymethyl)imidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
OCc1c[nH]cn1,7.42,10,heterocyclic_nitrogen,4-(Hydroxymethyl)imidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
OCc1c[nH]cn1,6.38,10,heterocyclic_nitrogen,4-(Hydroxymethyl)imidazole,10,heterocyclic_nitrogen,10(heterocyclic_nitrogen)
OCCc1nccn1C=C,6.39,0,alcohol,1-Vinyl-2-(2-hydroxyethyl)imidazole,0,alcohol,0(alcohol)
OCCc1cn(C=C)cn1,6.05,13,heterocyclic_nitrogen,1-Vinyl-4-(2-hydroxyethyl)imidazole,13,heterocyclic_nitrogen,13(heterocyclic_nitrogen)
OCc1[nH]c2ccccc2n1,5.28,16,ring_nitrogen,2-(Hydroxymethyl)benzimidazole,16,ring_nitrogen,16(ring_nitrogen)
Cn1c(CO)nc2ccccc12,5.43,1,heterocyclic_nitrogen,1-Methyl-2-(hydroxymethyl)benzimidazole,1,heterocyclic_nitrogen,1(heterocyclic_nitrogen)
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,7.12,27,heterocyclic_nitrogen,1-Methyl-5-(2-oxo-3-ethyl-4-oxolylmethyl)imidazole (Pilocarpine),27,heterocyclic_nitrogen,27(heterocyclic_nitrogen)
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,7.36,27,heterocyclic_nitrogen,1-Methyl-5-(2-oxo-3-ethyl-4-oxolylmethyl)imidazole (Pilocarpine),27,heterocyclic_nitrogen,27(heterocyclic_nitrogen)
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,6.98,27,heterocyclic_nitrogen,1-Methyl-5-(2-oxo-3-ethyl-4-oxolylmethyl)imidazole (Pilocarpine),27,heterocyclic_nitrogen,27(heterocyclic_nitrogen)
Sc1[nH]ccn1,11.21,9,heterocyclic_nitrogen,2-Mercaptoimidazole,9,heterocyclic_nitrogen,9(heterocyclic_nitrogen)
Cn1ccnc1S,11.58,1,imidazole_nitrogen,N-Methyl-2-mercaptoimidazole,1,imidazole_nitrogen,1(imidazole_nitrogen)
COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,6.34,22,heterocyclic_nitrogen,L-Pyroglutamyl-L-histidine methyl ester,22,heterocyclic_nitrogen,22(heterocyclic_nitrogen)
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,6.3,38,heterocyclic_nitrogen,L-Pyroglutamyl-L-histidyl-L-proline amide,38,heterocyclic_nitrogen,38(heterocyclic_nitrogen)
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,6.38,38,heterocyclic_nitrogen,L-Pyroglutamyl-L-histidyl-L-proline amide,38,heterocyclic_nitrogen,38(heterocyclic_nitrogen)
NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,6.15,39,heterocyclic_nitrogen,L-Pyroglutamyl-D-histidyl-L-proline amide,39,heterocyclic_nitrogen,39(heterocyclic_nitrogen)
CCOC(=O)CNC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CNC(=O)OCc2ccccc2,6.08,37,heterocyclic_nitrogen,Phenylmethyloxycarbonylglycylglycyl-L-histidylglycylglycine ethyl ester,37,heterocyclic_nitrogen,37(heterocyclic_nitrogen)
CN=C(NCCSCc1nc[nH]c1C)NC#N,6.86,25,nitrile,N-Cyano-N'-methyl-N''-[2-(5-methyl-4-imidazolylmethylthio)ethyl]guanidine (Cimetidine),25,nitrile,25(nitrile)
CN=C(NCCSCc1nc[nH]c1C)NC#N,6.65,25,nitrile,N-Cyano-N'-methyl-N''-[2-(5-methyl-4-imidazolylmethylthio)ethyl]guanidine (Cimetidine),25,nitrile,25(nitrile)
Nc1[nH]c2ccccc2n1,7.45,15,ring_nitrogen,2-Aminobenzimidazole,15,ring_nitrogen,15(ring_nitrogen)
CN(C)CCc1c[nH]cn1,9.33,15,heterocyclic_nitrogen,4-(2-Dimethylaminoethyl)imidazole,15,heterocyclic_nitrogen,15(heterocyclic_nitrogen)
CN(C)CCc1c[nH]cn1,5.82,15,heterocyclic_nitrogen,4-(2-Dimethylaminoethyl)imidazole,15,heterocyclic_nitrogen,15(heterocyclic_nitrogen)
COC(=O)C(O)Cc1c[nH]cn1,6.73,20,heterocyclic_nitrogen,2-Hydroxy-3-(4-imidazolyl)propanoic acid methyl ester,20,heterocyclic_nitrogen,20(heterocyclic_nitrogen)
CC(=O)NCCc1c[nH]cn1,7.12,17,heterocyclic_nitrogen,N-Acetylhistamine,17,heterocyclic_nitrogen,17(heterocyclic_nitrogen)
[nH]1cnc2cccnc12,4.1,7,pyridine_nitrogen,"Pyridino[2,3-d]-1,3-diazole (4-Azabenzimidazole)",7,pyridine_nitrogen,7(pyridine_nitrogen)
[nH]1ccnc1c2ccccn2,5.47,10,pyridine_nitrogen,2-(2-Pyridyl)imidazole,10,pyridine_nitrogen,10(pyridine_nitrogen)
[nH]1cnc(c1)c2ccccn2,5.49,10,pyridine_nitrogen,4-(2-Pyridyl)imidazole,10,pyridine_nitrogen,10(pyridine_nitrogen)
Cc1nsc(N)n1,2.5,9,ring_nitrogen,"5-Amino-3-methyl-1,2,4-thiadiazole",9,ring_nitrogen,9(ring_nitrogen)
[nH]1ccnn1,9.26,8,pyridine_nitrogen,"1,2,3-Triazole",8,pyridine_nitrogen,8(pyridine_nitrogen)
Brc1[nH]nnc1Br,5.37,2,amine_secondary,"4,5-Dibromo-1,2,3-triazole",2,amine_secondary,2(amine_secondary)
[nH]1nnc2ccccc12,8.27,0,amine_secondary,Benzotriazole,0,amine_secondary,0(amine_secondary)
[nH]1nnc2ccccc12,8.35,0,amine_secondary,Benzotriazole,0,amine_secondary,0(amine_secondary)
[nH]1nnc2ccccc12,8.38,0,amine_secondary,Benzotriazole,0,amine_secondary,0(amine_secondary)
O=C1NNC(=O)N1,5.69,2,amine_secondary,"1,2,4-Triazolidin-3,5-dione (Urazole)",2,amine_secondary,2(amine_secondary)
[nH]1cnnn1,4.9,8,pyridine_nitrogen,Tetrazole,8,pyridine_nitrogen,8(pyridine_nitrogen)
Cc1[nH]nnn1,5.32,9,ring_nitrogen,5-Methyltetrazole,9,ring_nitrogen,9(ring_nitrogen)
Cc1[nH]nnn1,5.63,9,ring_nitrogen,5-Methyltetrazole,9,ring_nitrogen,9(ring_nitrogen)
C1CC1c2[nH]nnn2,5.41,13,ring_nitrogen,5-Cyclopropyltetrazole,13,ring_nitrogen,13(ring_nitrogen)
[nH]1nnnc1c2ccccc2,4.38,0,amine_secondary,5-Phenyltetrazole,0,amine_secondary,0(amine_secondary)
FC(F)(F)c1[nH]nnn1,1.7,16,ring_nitrogen,5-Trifluoromethyltetrazole,16,ring_nitrogen,16(ring_nitrogen)
[nH]1nnnc1Oc2ccccc2,3.49,0,amine_secondary,5-Phenoxytetrazole,0,amine_secondary,0(amine_secondary)
CSc1[nH]nnn1,4.0,10,ring_nitrogen,5-Methylthiotetrazole,10,ring_nitrogen,10(ring_nitrogen)
OC(=O)c1cnccn1,2.82,12,heterocyclic_nitrogen,"1,4-Diazine-2-carboxylic acid (Pyrazinecarboxylic acid)",12,heterocyclic_nitrogen,12(heterocyclic_nitrogen)
OC(=O)c1cnccn1,2.7,12,heterocyclic_nitrogen,"1,4-Diazine-2-carboxylic acid (Pyrazinecarboxylic acid)",12,heterocyclic_nitrogen,12(heterocyclic_nitrogen)
OC(=O)c1cnccn1,2.73,12,heterocyclic_nitrogen,"1,4-Diazine-2-carboxylic acid (Pyrazinecarboxylic acid)",12,heterocyclic_nitrogen,12(heterocyclic_nitrogen)
OC(=O)c1cnccn1,0.5,12,heterocyclic_nitrogen,"1,4-Diazine-2-carboxylic acid (Pyrazinecarboxylic acid)",12,heterocyclic_nitrogen,12(heterocyclic_nitrogen)
c1ccncc1,5.24,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.12,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.22,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.24,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.34,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.45,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.19,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.48,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.64,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
c1ccncc1,5.2,3,pyridine_nitrogen,Pyridine (Azine),3,pyridine_nitrogen,3(pyridine_nitrogen)
Cc1ccccn1,5.96,6,pyridine_nitrogen,2-Methylpyridine (2-Picoline),6,pyridine_nitrogen,6(pyridine_nitrogen)
Cc1ccccn1,6.05,6,pyridine_nitrogen,2-Methylpyridine (2-Picoline),6,pyridine_nitrogen,6(pyridine_nitrogen)
Cc1ccccn1,5.95,6,pyridine_nitrogen,2-Methylpyridine (2-Picoline),6,pyridine_nitrogen,6(pyridine_nitrogen)
CCc1ccccn1,6.1,7,pyridine_nitrogen,2-Ethylpyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
CCc1ccccn1,5.97,7,pyridine_nitrogen,2-Ethylpyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
CCCc1ccccn1,6.14,8,pyridine_nitrogen,2-(Propyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
CCCc1ccccn1,5.97,8,pyridine_nitrogen,2-(Propyl)pyridine,8,pyridine_nitrogen,8(pyridine_nitrogen)
Cc1cccnc1,5.72,5,pyridine_nitrogen,3-Methylpyridine (3-Picoline),5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1cccnc1,5.8,5,pyridine_nitrogen,3-Methylpyridine (3-Picoline),5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1cccnc1,5.68,5,pyridine_nitrogen,3-Methylpyridine (3-Picoline),5,pyridine_nitrogen,5(pyridine_nitrogen)
CCc1cccnc1,5.83,6,pyridine_nitrogen,3-Ethylpyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
CCc1cccnc1,5.72,6,pyridine_nitrogen,3-Ethylpyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
Cc1ccncc1,6.05,4,pyridine_nitrogen,4-Methylpyridine (4-Picoline),4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1ccncc1,6.1,4,pyridine_nitrogen,4-Methylpyridine (4-Picoline),4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1ccncc1,6.19,4,pyridine_nitrogen,4-Methylpyridine (4-Picoline),4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1ccncc1,6.0,4,pyridine_nitrogen,4-Methylpyridine (4-Picoline),4,pyridine_nitrogen,4(pyridine_nitrogen)
CCc1ccncc1,6.06,5,pyridine_nitrogen,4-Ethylpyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
CCc1ccncc1,6.33,5,pyridine_nitrogen,4-Ethylpyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
CCc1ccncc1,6.14,5,pyridine_nitrogen,4-Ethylpyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
CCc1ccncc1,6.02,5,pyridine_nitrogen,4-Ethylpyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
CC(C)(C)c1ccncc1,6.2,7,pyridine_nitrogen,4-(2-Methyl-2-propyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
CC(C)(C)c1ccncc1,5.99,7,pyridine_nitrogen,4-(2-Methyl-2-propyl)pyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
Cc1cccnc1C,6.75,5,pyridine_nitrogen,"2,3-Dimethylpyridine (2,3-Lutidine)",5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1cccnc1C,6.58,5,pyridine_nitrogen,"2,3-Dimethylpyridine (2,3-Lutidine)",5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1ccnc(C)c1,6.67,3,pyridine_nitrogen,"2,4-Dimethylpyridine (2,4-Lutidine)",3,pyridine_nitrogen,3(pyridine_nitrogen)
Cc1ccnc(C)c1,6.83,3,pyridine_nitrogen,"2,4-Dimethylpyridine (2,4-Lutidine)",3,pyridine_nitrogen,3(pyridine_nitrogen)
Cc1ccnc(C)c1,6.63,3,pyridine_nitrogen,"2,4-Dimethylpyridine (2,4-Lutidine)",3,pyridine_nitrogen,3(pyridine_nitrogen)
Cc1ccc(C)nc1,6.58,5,pyridine_nitrogen,"2,5-Dimethylpyridine (2,5-Lutidine)",5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1ccc(C)nc1,6.42,5,pyridine_nitrogen,"2,5-Dimethylpyridine (2,5-Lutidine)",5,pyridine_nitrogen,5(pyridine_nitrogen)
Cc1cccc(C)n1,6.92,10,ring_nitrogen,"2,6-Dimethylpyridine (2,6-Lutidine)",10,ring_nitrogen,10(ring_nitrogen)
Cc1cccc(C)n1,6.73,10,ring_nitrogen,"2,6-Dimethylpyridine (2,6-Lutidine)",10,ring_nitrogen,10(ring_nitrogen)
Cc1ccncc1C,6.57,4,pyridine_nitrogen,"3,4-Dimethylpyridine (3,4-Lutidine)",4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1ccncc1C,6.47,4,pyridine_nitrogen,"3,4-Dimethylpyridine (3,4-Lutidine)",4,pyridine_nitrogen,4(pyridine_nitrogen)
Cc1cncc(C)c1,6.24,2,pyridine_nitrogen,"3,5-Dimethylpyridine (3,5-Lutidine)",2,pyridine_nitrogen,2(pyridine_nitrogen)
Cc1cncc(C)c1,6.39,2,pyridine_nitrogen,"3,5-Dimethylpyridine (3,5-Lutidine)",2,pyridine_nitrogen,2(pyridine_nitrogen)
Cc1cncc(C)c1,6.13,2,pyridine_nitrogen,"3,5-Dimethylpyridine (3,5-Lutidine)",2,pyridine_nitrogen,2(pyridine_nitrogen)
CCc1ccc(C)nc1,6.43,6,pyridine_nitrogen,5-Ethyl-2-methylpyridine,6,pyridine_nitrogen,6(pyridine_nitrogen)
CCc1cnccc1C,6.35,3,pyridine_nitrogen,3-Ethyl-4-methylpyridine,3,pyridine_nitrogen,3(pyridine_nitrogen)
Cc1ccc(C)c(C)n1,7.44,13,ring_nitrogen,"2,3,6-Trimethylpyridine (2,3,6-Collidine)",13,ring_nitrogen,13(ring_nitrogen)
Cc1cc(C)nc(C)c1,7.22,4,pyridine_nitrogen,"2,4,6-Trimethylpyridine (2,4,6-Collidine)",4,pyridine_nitrogen,4(pyridine_nitrogen)
C=Cc1ccccn1,5.04,7,pyridine_nitrogen,2-Vinylpyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
C=Cc1ccccn1,4.98,7,pyridine_nitrogen,2-Vinylpyridine,7,pyridine_nitrogen,7(pyridine_nitrogen)
C=CCc1ccccn1,5.34,8,pyridine_nitrogen,2-Prop-2-enylpyridine (2-Allylpyridine),8,pyridine_nitrogen,8(pyridine_nitrogen)
C=CCCc1ccccn1,5.88,9,pyridine_nitrogen,2-But-3-enylpyridine,9,pyridine_nitrogen,9(pyridine_nitrogen)
C=CCCCc1ccccn1,5.97,10,pyridine_nitrogen,2-Pent-4-enylpyridine,10,pyridine_nitrogen,10(pyridine_nitrogen)
C=Cc1ccncc1,5.4,5,pyridine_nitrogen,4-Vinylpyridine,5,pyridine_nitrogen,5(pyridine_nitrogen)
