Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,5-Methylthiotetrazole,C2H4N4S1,Pyrroles (azoles),[HL]/[L][H],25,0.0,Log K,4.0,,CSc1[nH]nnn1,1,0,0,0,0,0,0,0,14,116.149,1,4,-0.0784,54.46
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.24,,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],37,0.15,Log K,5.12,,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.22,Ligand NO₃ used as background electrolyte.,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.24,Tetraalkyl ammonium salt used as background electrolyte.,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.34,,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.45,NaClO₄ used as background electrolyte.,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,5.19,Tetraalkyl ammonium salt used as background electrolyte.,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,5.48,,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,5.64,NaClO₄ used as background electrolyte.,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,Pyridine (Azine),C5H5N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.2,,c1ccncc1,1,0,0,0,1,0,0,0,15,79.102,0,1,1.0816,12.89
H⁺,2-Methylpyridine (2-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.96,,Cc1ccccn1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,2-Methylpyridine (2-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.05,,Cc1ccccn1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,2-Methylpyridine (2-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.95,,Cc1ccccn1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,2-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.1,,CCc1ccccn1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,2-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.97,,CCc1ccccn1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,2-(Propyl)pyridine,C8H11N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.14,,CCCc1ccccn1,1,0,0,0,1,0,0,0,15,121.183,0,1,2.0341,12.89
H⁺,2-(Propyl)pyridine,C8H11N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.97,,CCCc1ccccn1,1,0,0,0,1,0,0,0,15,121.183,0,1,2.0341,12.89
H⁺,3-Methylpyridine (3-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.72,,Cc1cccnc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,3-Methylpyridine (3-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.8,,Cc1cccnc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,3-Methylpyridine (3-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.68,,Cc1cccnc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,3-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.83,,CCc1cccnc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,3-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.72,,CCc1cccnc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,4-Methylpyridine (4-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,6.05,,Cc1ccncc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,4-Methylpyridine (4-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.1,,Cc1ccncc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,4-Methylpyridine (4-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,6.19,,Cc1ccncc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,4-Methylpyridine (4-Picoline),C6H7N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.0,,Cc1ccncc1,1,0,0,0,1,0,0,0,15,93.129,0,1,1.39,12.89
H⁺,4-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,6.06,,CCc1ccncc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,4-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.33,,CCc1ccncc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,4-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,6.14,,CCc1ccncc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,4-Ethylpyridine,C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.02,,CCc1ccncc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.644,12.89
H⁺,4-(2-Methyl-2-propyl)pyridine,C9H13N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.2,,CC(C)(C)c1ccncc1,1,0,0,0,1,0,0,0,15,135.21,0,1,2.3791,12.89
H⁺,4-(2-Methyl-2-propyl)pyridine,C9H13N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.99,,CC(C)(C)c1ccncc1,1,0,0,0,1,0,0,0,15,135.21,0,1,2.3791,12.89
H⁺,"2,3-Dimethylpyridine (2,3-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.75,,Cc1cccnc1C,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,3-Dimethylpyridine (2,3-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.58,,Cc1cccnc1C,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,4-Dimethylpyridine (2,4-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,6.67,,Cc1ccnc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,4-Dimethylpyridine (2,4-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.83,,Cc1ccnc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,4-Dimethylpyridine (2,4-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.63,,Cc1ccnc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,5-Dimethylpyridine (2,5-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.58,,Cc1ccc(C)nc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,5-Dimethylpyridine (2,5-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.42,,Cc1ccc(C)nc1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,6-Dimethylpyridine (2,6-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.92,,Cc1cccc(C)n1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"2,6-Dimethylpyridine (2,6-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.73,,Cc1cccc(C)n1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"3,4-Dimethylpyridine (3,4-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.57,,Cc1ccncc1C,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"3,4-Dimethylpyridine (3,4-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.47,,Cc1ccncc1C,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"3,5-Dimethylpyridine (3,5-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,6.24,,Cc1cncc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"3,5-Dimethylpyridine (3,5-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,6.39,,Cc1cncc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,"3,5-Dimethylpyridine (3,5-Lutidine)",C7H9N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.13,,Cc1cncc(C)c1,1,0,0,0,1,0,0,0,15,107.156,0,1,1.6984,12.89
H⁺,5-Ethyl-2-methylpyridine,C8H11N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,6.43,,CCc1ccc(C)nc1,1,0,0,0,1,0,0,0,15,121.183,0,1,1.9524,12.89
H⁺,3-Ethyl-4-methylpyridine,C8H11N1,Pyridines (azines),[HL]/[L][H],25,1.0,Log K,6.35,,CCc1cnccc1C,1,0,0,0,1,0,0,0,15,121.183,0,1,1.9524,12.89
H⁺,"2,3,6-Trimethylpyridine (2,3,6-Collidine)",C8H11N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,7.44,,Cc1ccc(C)c(C)n1,1,0,0,0,1,0,0,0,15,121.183,0,1,2.0069,12.89
H⁺,"2,4,6-Trimethylpyridine (2,4,6-Collidine)",C8H11N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,7.22,,Cc1cc(C)nc(C)c1,1,0,0,0,1,0,0,0,15,121.183,0,1,2.0069,12.89
H⁺,2-Vinylpyridine,C7H7N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.04,,C=Cc1ccccn1,1,0,0,0,1,0,0,0,15,105.14,0,1,1.7246,12.89
H⁺,2-Vinylpyridine,C7H7N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,4.98,,C=Cc1ccccn1,1,0,0,0,1,0,0,0,15,105.14,0,1,1.7246,12.89
H⁺,2-Prop-2-enylpyridine (2-Allylpyridine),C8H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.34,,C=CCc1ccccn1,1,0,0,0,1,0,0,0,15,119.167,0,1,1.8101,12.89
H⁺,2-But-3-enylpyridine,C9H11N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.88,,C=CCCc1ccccn1,1,0,0,0,1,0,0,0,15,133.194,0,1,2.2002,12.89
H⁺,2-Pent-4-enylpyridine,C10H13N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.97,,C=CCCCc1ccccn1,1,0,0,0,1,0,0,0,15,147.221,0,1,2.5903,12.89
H⁺,4-Vinylpyridine,C7H7N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.4,,C=Cc1ccncc1,1,0,0,0,1,0,0,0,15,105.14,0,1,1.7246,12.89
H⁺,2-Phenylpyridine,C11H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,4.64,,c1ccc(cc1)c2ccccn2,1,0,0,0,1,0,0,0,15,155.2,0,1,2.7486,12.89
H⁺,3-Phenylpyridine,C11H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,4.81,,c1ccc(cc1)c2cccnc2,1,0,0,0,1,0,0,0,15,155.2,0,1,2.7486,12.89
H⁺,4-Phenylpyridine,C11H9N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.38,,c1ccc(cc1)c2ccncc2,1,0,0,0,1,0,0,0,15,155.2,0,1,2.7486,12.89
H⁺,2-Benzylpyridine,C12H11N1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.12,,C(c1ccccc1)c2ccccn2,1,0,0,0,1,0,0,0,15,169.227,0,1,2.6724,12.89
H⁺,2-Benzylpyridine,C12H11N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.13,,C(c1ccccc1)c2ccccn2,1,0,0,0,1,0,0,0,15,169.227,0,1,2.6724,12.89
H⁺,3-Cyanopyridine,C6H4N2,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,1.64,,N#Cc1cccnc1,1,0,0,0,1,0,0,0,15,104.112,0,2,0.9533,36.68
H⁺,3-Cyanopyridine,C6H4N2,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,1.17,,N#Cc1cccnc1,1,0,0,0,1,0,0,0,15,104.112,0,2,0.9533,36.68
H⁺,3-(Cyanomethyl)pyridine,C7H6N2,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,4.06,,N#CCc1cccnc1,1,0,0,0,1,0,0,0,15,118.139,0,2,1.1477,36.68
H⁺,4-Cyanopyridine,C6H4N2,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,1.48,,N#Cc1ccncc1,1,0,0,0,1,0,0,0,15,104.112,0,2,0.9533,36.68
H⁺,"4-Cyano-2,6-dimethylpyridine",C8H8N2,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,3.68,,Cc1cc(cc(C)n1)C#N,1,0,0,0,1,0,0,0,15,132.166,0,2,1.5701,36.68
H⁺,2-Nitropyridine,C5H4N2O2,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,2.06,,[O-][N+](=O)c1ccccn1,1,0,0,0,1,0,0,0,15,124.099,0,3,0.9898,56.03
H⁺,3-Nitropyridine,C5H4N2O2,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,0.8,,[O-][N+](=O)c1cccnc1,1,0,0,0,1,0,0,0,15,124.099,0,3,0.9898,56.03
H⁺,4-Nitropyridine,C5H4N2O2,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,1.23,,[O-][N+](=O)c1ccncc1,1,0,0,0,1,0,0,0,15,124.099,0,3,0.9898,56.03
H⁺,"2,6-Dimethyl-3-nitropyridine",C7H8N2O2,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,2.87,,Cc1ccc(c(C)n1)[N+]([O-])=O,1,0,0,0,1,0,0,0,15,152.153,0,3,1.6066,56.03
H⁺,"2,6-Dimethyl-4-nitropyridine",C7H8N2O2,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,3.15,,Cc1cc(cc(C)n1)[N+]([O-])=O,1,0,0,0,1,0,0,0,15,152.153,0,3,1.6066,56.03
H⁺,"2,4,6-Trimethyl-3-nitropyridine",C8H10N2O2,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,3.47,,Cc1cc(C)c(c(C)n1)[N+]([O-])=O,1,0,0,0,1,0,0,0,15,166.18,0,3,1.9151,56.03
H⁺,2-Bromopyridine,C5H4Br1N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,0.7,,Brc1ccccn1,1,0,0,0,1,0,0,0,15,157.998,0,1,1.8441,12.89
H⁺,3-Bromopyridine,C5H4Br1N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,3.08,,Brc1cccnc1,1,0,0,0,1,0,0,0,15,157.998,0,1,1.8441,12.89
H⁺,3-Bromopyridine,C5H4Br1N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,2.87,,Brc1cccnc1,1,0,0,0,1,0,0,0,15,157.998,0,1,1.8441,12.89
H⁺,4-Bromopyridine,C5H4Br1N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,3.68,,Brc1ccncc1,1,0,0,0,1,0,0,0,15,157.998,0,1,1.8441,12.89
H⁺,"4-Bromo-2,6-dimethylpyridine",C7H8Br1N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.41,,Cc1cc(Br)cc(C)n1,1,0,0,0,1,0,0,0,15,186.052,0,1,2.4609,12.89
H⁺,3-Iodopyridine,C5H4I1N1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,3.46,,Ic1cccnc1,1,0,0,0,1,0,0,0,15,204.998,0,1,1.6862,12.89
H⁺,3-Iodopyridine,C5H4I1N1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,3.25,,Ic1cccnc1,1,0,0,0,1,0,0,0,15,204.998,0,1,1.6862,12.89
H⁺,"2,6-Dimethylpyridine-3-sulfonic acid",C7H9N1O3S1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,4.8,,Cc1ccc(c(C)n1)[S](O)(=O)=O,1,0,0,0,1,0,0,0,15,187.22,1,3,0.9451,67.26
H⁺,2-Hydroxypyridine-N-oxide,C5H5N1O2,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.81,,Oc1cccc[n+]1[O-],1,0,0,1,1,0,0,0,15,111.1,1,2,0.0256,47.17
H⁺,"1-Methyl-3-hydroxy-1,2-dihydropyridin-2-one",C6H11N1O2,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,8.89,,CN1C=CC=C(O)C1=O,1,0,0,1,1,0,0,0,15,125.127,1,3,0.0909,42.23
H⁺,"1-Butyl-2,3-dihydroxypyridine (1-Butyl-3-hydroxy-1,2-dihydropyridin-2-one)",C9H13N1O2,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,9.06,,CCCCN1C=CC=C(O)C1=O,1,0,0,1,1,0,0,0,15,167.208,1,3,1.354,42.23
H⁺,Pyridine-2-carboxaldehyde,C6H5N1O1,Pyridines (azines),[HL]/[L][H],20,0.1,Log K,3.8,,O=Cc1ccccn1,1,0,0,0,1,0,0,0,15,107.112,0,2,0.8941,29.96
H⁺,Pyridine-3-carboxaldehyde,C6H5N1O1,Pyridines (azines),[HL]/[L][H],20,0.1,Log K,3.8,,O=Cc1cccnc1,1,0,0,0,1,0,0,0,15,107.112,0,2,0.8941,29.96
H⁺,Pyridine-4-carboxaldehyde,C6H5N1O1,Pyridines (azines),[HL]/[L][H],20,0.1,Log K,4.77,,O=Cc1ccncc1,1,0,0,0,1,0,0,0,15,107.112,0,2,0.8941,29.96
H⁺,3-Methoxypyridine-2-carboxaldehyde,C7H9N1O2,Pyridines (azines),[HL]/[L][H],20,0.1,Log K,2.89,,COc1cccnc1C=O,1,0,0,0,1,0,0,0,15,137.138,0,3,0.9027,39.19
H⁺,3-Methoxypyridine-4-carboxaldehyde,C7H9N1O2,Pyridines (azines),[HL]/[L][H],20,0.1,Log K,4.45,,COc1cnccc1C=O,1,0,0,0,1,0,0,0,15,137.138,0,3,0.9027,39.19
H⁺,2-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,4.9,,OCc1ccccn1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,2-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,4.95,,OCc1ccccn1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,2-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],20,0.5,Log K,5.09,,OCc1ccccn1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,2-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],20,1.0,Log K,5.25,,OCc1ccccn1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,2-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,4.86,,OCc1ccccn1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,2-(Hydroxymethyl)-6-methylpyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.43,,Cc1cccc(CO)n1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.8823,33.12
H⁺,2-(2-Hydroxyethyl)pyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.37,,OCCc1ccccn1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.6164,33.12
H⁺,2-(2-Hydroxyethyl)pyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.31,,OCCc1ccccn1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.6164,33.12
H⁺,2-(2-Hydroxyethyl)-6-methylpyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,6.1,,Cc1cccc(CCO)n1,1,0,0,0,1,0,0,0,15,137.182,1,2,0.9248,33.12
H⁺,2-(2-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.48,,CC(O)Cc1ccccn1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0049,33.12
H⁺,2-(2-Hydroxy-2-phenylethyl)pyridine,C13H13N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.2,,OC(Cc1ccccn1)c2ccccc2,1,0,0,0,1,0,0,0,15,199.253,1,2,2.3577,33.12
H⁺,2-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.71,,OCCCc1ccccn1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,2-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.61,,OCCCc1ccccn1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,2-(4-Hydroxybutyl)pyridine,C9H13N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.83,,OCCCCc1ccccn1,1,0,0,0,1,0,0,0,15,151.209,1,2,1.3966,33.12
H⁺,2-(5-Hydroxypentyl)pyridine,C10H15N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.93,,OCCCCCc1ccccn1,1,0,0,0,1,0,0,0,15,165.236,1,2,1.7867,33.12
H⁺,3-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.0,,OCc1cccnc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,3-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.08,,OCc1cccnc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,3-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],20,0.5,Log K,5.1,,OCc1cccnc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,3-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,4.9,,OCc1cccnc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,3-(2-Hydroxyethyl)pyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.38,,OCCc1cccnc1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.6164,33.12
H⁺,3-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.57,,OCCCc1cccnc1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,3-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.65,,OCCCc1cccnc1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,3-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.47,,OCCCc1cccnc1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,3-(4-Hydroxybutyl)pyridine,C9H13N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.7,,OCCCCc1cccnc1,1,0,0,0,1,0,0,0,15,151.209,1,2,1.3966,33.12
H⁺,3-(5-Hydroxypentyl)pyridine,C10H15N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.72,,OCCCCCc1cccnc1,1,0,0,0,1,0,0,0,15,165.236,1,2,1.7867,33.12
H⁺,4-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.41,,OCc1ccncc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,4-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.5,Log K,5.53,,OCc1ccncc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,4-(Hydroxymethyl)pyridine,C6H7N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.33,,OCc1ccncc1,1,0,0,0,1,0,0,0,15,109.128,1,2,0.5739,33.12
H⁺,4-(2-Hydroxyethyl)pyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.68,,OCCc1ccncc1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.6164,33.12
H⁺,4-(2-Hydroxyethyl)pyridine,C7H9N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.6,,OCCc1ccncc1,1,0,0,0,1,0,0,0,15,123.155,1,2,0.6164,33.12
H⁺,4-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,5.9,,OCCCc1ccncc1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,4-(3-Hydroxypropyl)pyridine,C8H11N1O1,Pyridines (azines),[HL]/[L][H],25,0.0,Log K,5.84,,OCCCc1ccncc1,1,0,0,0,1,0,0,0,15,137.182,1,2,1.0065,33.12
H⁺,4-(4-Hydroxybutyl)pyridine,C9H13N1O1,Pyridines (azines),[HL]/[L][H],25,0.1,Log K,6.01,,OCCCCc1ccncc1,1,0,0,0,1,0,0,0,15,151.209,1,2,1.3966,33.12
